timestamp,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad,quat_rel_x,quat_rel_y,quat_rel_z,quat_rel_w
1763249747.222455,-0.004038,0.000257,-0.002585,-0.000352,0.000839,-0.000452,0.008549000000000001,-0.0004804999999999948,9.349999999996861e-05,-0.008561330906941562,-0.0016277313630483254,-0.004301200271159551,0.00128746132564572,0.9999885962400633
1763249747.252362,-0.000897,5.7e-05,-0.000574,0.000205,0.001979,0.000311,0.008537999999999997,-0.00031449999999999534,0.00012650000000002937,-0.008550357936754835,-0.001578337108987963,-0.004304691905372525,0.0012048205623369462,0.9999887633803606
1763249747.311155,0.000547,-0.00049,-0.002756,-0.00041,0.002344,0.000136,0.008488999999999997,-0.0002834999999999921,0.0001295000000000046,-0.008501261923680017,-0.0015331502791190482,-0.004289072676089946,0.0011922874312839482,0.9999889158168116
1763249747.341018,0.000662,-0.004837,-0.007276,-0.000934,0.002941,-0.000405,0.008376999999999996,-0.0002804999999999891,0.0001234999999999431,-0.008389075271211868,-0.0014147988049166948,-0.004255307492043262,0.001196713634052631,0.9999892292314793
1763249747.371106,-0.00233,-0.011068,-0.016205,-0.000356,0.000543,-0.001169,0.007981999999999996,-8.549999999998836e-05,0.00013850000000004137,-0.007993395909017188,-0.001137365719606128,-0.004109548677468969,0.0011123097949871392,0.999990290340765
1763249747.470155,-0.003194,-0.00811,-0.013533,-0.000581,0.001027,-0.001489,0.007751999999999995,-9.549999999999836e-05,0.0001234999999999431,-0.007763042071130155,-0.0008996385149890821,-0.004039353658126653,0.0011309399195340178,0.9999907975813904
1763249747.470388,-0.004059,-0.005153,-0.010861,-0.000806,0.001512,-0.00181,0.007522000000000001,-0.00010649999999998161,0.00010750000000003812,-0.007532643318416209,-0.0006619111621986314,-0.0039691583618586745,0.0011495699814570452,0.9999912430338427
1763249747.5011,-0.002724,0.003629,-0.00928,0.000476,0.000755,0.000195,0.007523999999999996,-6.249999999999312e-05,0.00011649999999996385,-0.0075346556446038646,-0.00045822682352631783,-0.004010845306175551,0.0011381301824514769,0.999991203865212
1763249747.531131,0.001696,0.001492,-0.006726,-0.000618,-0.001243,-0.002011,0.007689000000000001,3.949999999999787e-05,0.00014649999999993835,-0.007699933916308063,-0.00020703149975447835,-0.004145213896653907,0.0010994934952117594,0.9999907826844021
1763249747.586096,0.01442,-0.00287,-0.003682,0.00032,-0.003863,-0.004128,0.007709000000000001,-0.0002274999999999916,9.449999999999736e-05,-0.00771995274635065,-0.0001045682508745065,-0.004175637570751408,0.0012407921013267626,0.999990506730599
1763249747.616369,0.020325,-0.00167,0.004609,-0.000243,-0.003283,-0.003005,0.007744000000000001,-0.0012244999999999895,-0.00010050000000005888,-0.007755003975033606,-0.0001631288701235004,-0.004181022237425013,0.0017473262454629852,0.9999897195936637
1763249747.671203,0.014263,0.009417,0.005412,0.000697,-0.003221,-0.000129,0.007939999999999996,-0.001849500000000004,-0.0002115000000000311,-0.007951351923813,-0.00026727286583226503,-0.0042606491015743245,0.0020603528926246718,0.999988765127092
1763249747.701109,-0.003052,0.013123,-0.000266,0.000841,-0.000878,-0.000147,0.008480000000000001,-0.002199499999999993,-0.00024849999999998484,-0.008492244681841316,-0.00030359811463057996,-0.004529360198181843,0.0022371870378036464,0.9999871937772693
1763249747.741707,-0.010838,0.013685,-0.007333,0.001491,0.000102,-0.000255,0.009063999999999996,-0.00194649999999999,-0.00016450000000001186,-0.009077218548545492,-0.00021650443029557563,-0.0048445481182085685,0.002112263865568792,0.9999860108125135
1763249747.778045,-0.009149,-0.002946,-0.007797,-0.000364,0.000275,-0.004369,0.009551999999999998,-0.001607499999999984,-6.850000000002687e-05,-0.009566071051005702,-6.56892993859163e-05,-0.005123924782715202,0.0019481970532472916,0.9999849726910793
1763249747.809802,-0.009332,-0.001907,0.000963,0.00096,-0.00139,-0.002599,0.009555999999999995,-0.0011224999999999985,2.7499999999958114e-05,-0.009570094028395162,7.449651498067536e-05,-0.005154107897449419,0.00170797261419979,0.999985256117109
1763249747.866139,-0.003357,-0.005128,0.008274,0.000371,-0.000538,-0.001005,0.009543999999999997,-0.0010794999999999833,3.450000000004838e-05,-0.009558029484701885,-5.286067256291623e-05,-0.005122322312461509,0.0016791498174155072,0.9999854696323179
1763249747.896005,-0.009108,-0.007311,0.004837,0.0006,0.001074,0.000602,0.009451999999999995,-0.0009664999999999813,5.1499999999982116e-05,-0.009465883685505036,-0.00027643472425320503,-0.005031669454460681,0.0016087277931860166,0.9999860088427397
1763249747.951499,-0.012081,-0.010008,-0.003491,0.000465,0.001775,0.00056,0.009182999999999997,-0.000716499999999981,8.549999999996061e-05,-0.009196463134814335,-0.000281361603957425,-0.004893063587863004,0.0014807849088139177,0.9999868929343159
