quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
-0.08455,0.064526,-0.170749,0.979557,-0.033218,0.003929,0.067094,0.002126,0.000307,-0.000141,0.097541,0.187679,-0.977375
-0.084878,0.064699,-0.170051,0.979639,-0.038554,0.007882,0.067491,0.003372,0.00318,-0.00142,0.097896,0.188303,-0.97722
-0.085267,0.064902,-0.169317,0.979719,-0.049778,0.014385,0.079276,0.000955,0.002865,-0.002598,0.098297,0.189053,-0.977035
-0.085776,0.065203,-0.168476,0.979799,-0.05668,0.004251,0.08705,-0.001114,0.002155,0.000358,0.09887,0.190058,-0.976782
-0.086299,0.065366,-0.167629,0.979888,-0.063087,-0.012508,0.079416,-0.001786,0.000343,-0.000738,0.09917,0.19104,-0.97656
-0.086841,0.065446,-0.166842,0.979969,-0.05443,-0.008304,0.064336,-0.000889,-0.003296,-0.003467,0.099292,0.192041,-0.976351
-0.087302,0.065541,-0.166167,0.980036,-0.043502,0.001224,0.073896,0.00061,-0.000272,-0.004529,0.099452,0.192901,-0.976165
-0.087702,0.065809,-0.165425,0.980108,-0.054646,0.027601,0.071279,0.000436,0.001636,-0.009432,0.099985,0.193688,-0.975955
-0.088187,0.066375,-0.164525,0.980178,-0.064773,0.042274,0.08738,-0.001246,0.000741,-0.003085,0.101101,0.194718,-0.975635
-0.088607,0.066926,-0.163696,0.980242,-0.052279,0.035418,0.067757,-0.003488,0.000625,-0.000507,0.102198,0.195624,-0.975339
-0.088937,0.067293,-0.163058,0.980293,-0.036866,0.017839,0.055556,-0.00175,0.002878,0.001897,0.10293,0.196313,-0.975124
-0.089174,0.067535,-0.1626,0.980331,-0.026558,0.017,0.033683,-0.001594,-0.000264,0.001328,0.103414,0.196803,-0.974974
-0.089298,0.067709,-0.162341,0.98035,-0.00719,0.013413,0.021134,0.000191,0.002798,0.003049,0.103763,0.19707,-0.974883
-0.08931,0.067846,-0.162122,0.980376,0.005654,0.012035,0.022741,-0.000805,0.006175,0.006479,0.10407,0.197114,-0.974841
-0.089163,0.06784,-0.161887,0.980429,0.018881,-0.005156,0.026715,-0.000868,0.006731,0.001292,0.104156,0.196801,-0.974895
-0.088954,0.06787,-0.161525,0.980505,0.017718,0.009958,0.04224,0.001367,0.008496,0.000665,0.104357,0.196365,-0.974962
