timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
1760474590.827540,-0.180506,-0.008094,0.278609,0.943255,-0.001237,0.001760,-0.004731,0.000801,-0.000221,0.000356,0.085313,0.345037,-0.934704
1760474590.857717,-0.180518,-0.008080,0.278556,0.943268,-0.002979,0.002953,-0.006248,0.000303,0.000554,0.000845,0.085326,0.345056,-0.934696
1760474590.858035,-0.180530,-0.008066,0.278504,0.943281,-0.004721,0.004145,-0.007765,-0.000196,0.001328,0.001334,0.085340,0.345074,-0.934688
1760474590.889027,-0.180552,-0.008169,0.278356,0.943320,0.000127,-0.004555,-0.008186,-0.000512,0.000983,-0.001078,0.085104,0.345184,-0.934668
1760474590.918913,-0.180524,-0.008219,0.278314,0.943337,0.003186,-0.004792,-0.007985,-0.001159,-0.000463,0.000932,0.084978,0.345165,-0.934687
1760474590.919350,-0.180496,-0.008270,0.278272,0.943354,0.006244,-0.005029,-0.007785,-0.001807,-0.001910,0.002941,0.084851,0.345145,-0.934706
1760474590.952670,-0.180213,-0.008313,0.278261,0.943411,0.017023,-0.009624,0.001359,-0.002706,-0.003461,-0.001177,0.084607,0.344657,-0.934908
1760474590.958528,-0.180053,-0.008267,0.278323,0.943424,0.003319,0.010110,0.009426,0.000475,0.001212,0.007268,0.084628,0.344334,-0.935025
1760474590.986685,-0.180058,-0.008188,0.278340,0.943419,0.000742,0.008109,0.002067,-0.000255,0.004132,0.003252,0.084785,0.344298,-0.935024
1760474591.016522,-0.180069,-0.008157,0.278305,0.943427,0.000544,0.004848,-0.002525,-0.000298,0.003101,0.002650,0.084837,0.344305,-0.935017
1760474591.016888,-0.180081,-0.008126,0.278270,0.943436,0.000346,0.001587,-0.007118,-0.000341,0.002069,0.002049,0.084889,0.344312,-0.935010
1760474591.080028,-0.179927,-0.008074,0.278058,0.943528,0.009512,0.002710,-0.012326,0.002509,-0.000381,0.001740,0.084825,0.344022,-0.935122
1760474591.109177,-0.179883,-0.008087,0.277981,0.943559,0.006427,-0.000339,-0.008710,0.002073,-0.000616,0.001025,0.084747,0.343957,-0.935153
1760474591.109482,-0.179839,-0.008101,0.277905,0.943589,0.003342,-0.003387,-0.005093,0.001636,-0.000851,0.000309,0.084669,0.343892,-0.935184
1760474591.139308,-0.179823,-0.008125,0.277910,0.943591,-0.000844,-0.004706,0.001051,0.001787,-0.001281,0.001268,0.084616,0.343875,-0.935195
1760474591.139999,-0.179836,-0.008138,0.277970,0.943570,-0.004304,-0.001394,0.007827,0.002335,-0.000843,0.001967,0.084621,0.343901,-0.935185
1760474591.170230,-0.179894,-0.008136,0.278063,0.943532,-0.008017,-0.001773,0.008353,0.002936,0.001688,0.001635,0.084691,0.343996,-0.935144
1760474591.174977,-0.179983,-0.008133,0.278156,0.943488,-0.007608,-0.000406,0.007338,0.003075,0.001297,0.002019,0.084779,0.344148,-0.935080
1760474591.207770,-0.180055,-0.008100,0.278238,0.943450,-0.006860,0.002119,0.006755,0.002659,0.002338,0.001748,0.084912,0.344253,-0.935029
1760474591.237604,-0.180104,-0.008106,0.278268,0.943432,-0.004641,-0.005292,0.001446,0.001080,0.000460,0.000240,0.084939,0.344343,-0.934994
1760474591.238794,-0.180140,-0.008169,0.278278,0.943421,-0.004431,-0.001983,0.000085,0.001938,0.000681,0.002445,0.084845,0.344442,-0.934966
1760474591.269200,-0.180177,-0.008134,0.278306,0.943407,-0.001825,0.001929,0.004299,0.001975,-0.001150,0.001669,0.084941,0.344488,-0.934940
1760474591.277435,-0.180196,-0.008099,0.278353,0.943389,0.000853,0.002137,0.005687,0.001955,-0.000477,-0.000004,0.085036,0.344498,-0.934928
1760474591.333851,-0.180150,-0.008102,0.278419,0.943379,0.004123,-0.003141,0.006406,0.002305,-0.000204,-0.000448,0.085028,0.344411,-0.934960
1760474591.334212,-0.180105,-0.008105,0.278485,0.943368,0.007393,-0.008419,0.007125,0.002655,0.000069,-0.000893,0.085021,0.344324,-0.934993
1760474591.335687,-0.179979,-0.008129,0.278564,0.943368,0.012789,-0.011740,0.005924,0.001959,-0.000571,0.000443,0.084934,0.344101,-0.935083
1760474591.364146,-0.179823,-0.008160,0.278649,0.943373,0.013033,-0.011669,0.005687,0.001704,-0.000805,0.000930,0.084819,0.343828,-0.935194
1760474591.394998,-0.179686,-0.008207,0.278708,0.943381,0.009090,-0.007382,0.006007,0.001160,-0.001042,0.002082,0.084676,0.343598,-0.935292
1760474591.396840,-0.179600,-0.008218,0.278782,0.943375,0.006962,-0.003262,0.007004,0.000105,-0.001411,0.000839,0.084634,0.343443,-0.935352
1760474591.432314,-0.179549,-0.008223,0.278847,0.943366,0.002702,0.000810,0.007768,0.000455,-0.001302,0.001177,0.084620,0.343346,-0.935389
1760474591.433646,-0.179556,-0.008184,0.278933,0.943340,-0.003215,0.002677,0.006875,0.000964,-0.000661,0.000753,0.084728,0.343330,-0.935385
1760474591.464020,-0.179601,-0.008173,0.278986,0.943315,-0.007087,-0.001065,0.003402,0.002052,0.000819,0.000402,0.084794,0.343400,-0.935354
1760474591.541906,-0.179659,-0.008195,0.278991,0.943303,-0.007152,-0.001457,0.002787,0.002064,0.000161,0.001213,0.084786,0.343517,-0.935311
1760474591.542250,-0.179716,-0.008217,0.278996,0.943290,-0.007217,-0.001850,0.002173,0.002075,-0.000496,0.002025,0.084779,0.343634,-0.935269
1760474591.542825,-0.179852,-0.008255,0.279013,0.943259,-0.006392,-0.000137,0.002958,0.001737,-0.001010,0.001752,0.084789,0.343900,-0.935170
1760474591.542585,-0.179774,-0.008239,0.279002,0.943277,-0.007282,-0.002242,0.001559,0.002087,-0.001154,0.002836,0.084772,0.343751,-0.935227
1760474591.572732,-0.179938,-0.008290,0.279066,0.943226,-0.008102,-0.001073,0.004755,0.000653,-0.000796,0.000126,0.084790,0.344071,-0.935107
1760474591.573928,-0.180041,-0.008339,0.279119,0.943190,-0.010053,-0.000870,0.006479,0.000828,-0.000057,-0.000063,0.084776,0.344282,-0.935031
1760474591.606832,-0.180148,-0.008353,0.279198,0.943146,-0.013163,-0.001626,0.007468,0.001349,0.001321,0.000690,0.084838,0.344477,-0.934954
1760474591.635631,-0.180295,-0.008383,0.279271,0.943097,-0.014465,-0.001966,0.005947,0.000747,0.002499,0.001966,0.084890,0.344754,-0.934847
1760474591.635878,-0.180434,-0.008436,0.279316,0.943056,-0.013489,-0.002598,0.004313,0.000474,0.003350,0.002844,0.084884,0.345031,-0.934745
1760474591.665170,-0.180547,-0.008476,0.279353,0.943023,-0.010025,0.000240,0.003152,-0.000083,0.002474,0.002300,0.084886,0.345255,-0.934662
1760474591.695244,-0.180640,-0.008460,0.279403,0.942991,-0.005681,0.001222,0.005161,-0.000182,0.001722,0.001658,0.084988,0.345411,-0.934595
1760474591.696175,-0.180686,-0.008482,0.279444,0.942970,-0.003552,-0.001225,0.004851,0.001126,0.001431,0.000771,0.084986,0.345503,-0.934561
1760474591.726423,-0.180730,-0.008485,0.279496,0.942946,-0.001041,-0.001377,0.008316,0.000822,0.001606,0.001075,0.085024,0.345580,-0.934529
